Genetic ID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Date BP	Lat.	Long.	SNPS	Molecular Sex	Label	Group
HGDP00651.HO	0.0703	-0.0566	-0.1067	0.1158	0.0114	0.0063	0.0017	0.0157	0.0116	0.0221	0	31	35	592192	F	BedouinB.HO	Modern Westeurasian populations
HGDP00631.HO	0.0755	-0.0611	-0.1326	0.179	0.0352	0.0331	0.0045	-0.0131	0.033	0.0118	0	31	35	592574	M	BedouinB.HO	Modern Westeurasian populations
HGDP00607.HO	0.0741	-0.0567	-0.1245	0.1315	0.0222	0.0197	-0.0041	-0.0162	0.0088	0.023	0	31	35	591288	F	BedouinB.HO	Modern Westeurasian populations
bel8s.HO	-0.0323	0.0101	-0.0292	0.0004	-0.0024	-0.0054	0.0038	-0.0013	-0.003	-0.0013	0	53.9198542	28.0119322	591442	M	Belarusian.HO	Modern Westeurasian populations
bel110c.HO	-0.0361	0.0133	-0.0334	-0.0057	-0.0088	0.0011	0.0013	0.0006	-0.0021	-0.0095	0	53.9198542	28.0119322	591838	M	Belarusian.HO	Modern Westeurasian populations
bel93c.HO	-0.0387	0.0105	-0.0307	-0.0049	-0.0085	-0.0012	0.0001	0.0007	-0.0015	0.0014	0	53.9198542	28.0119322	589413	M	Belarusian.HO	Modern Westeurasian populations
bel72c.HO	-0.0342	0.0113	-0.0276	0.0018	-0.0006	-0.0037	0.0002	0.0038	-0.004	-0.0024	0	53.9198542	28.0119322	591064	M	Belarusian.HO	Modern Westeurasian populations
bel30s.HO	-0.0376	0.0079	-0.0285	0.0022	-0.0027	-0.0033	0.0013	0.0032	-0.0057	-0.0021	0	53.9198542	28.0119322	592351	M	Belarusian.HO	Modern Westeurasian populations
belarusian47zp.HO	-0.0372	0.0081	-0.0222	-0.0011	-0.0031	0.0003	-0.0026	0.0017	-0.0025	-0.0039	0	53.9198542	28.0119322	591715	M	Belarusian.HO	Modern Westeurasian populations
bel43s.HO	-0.0382	0.0119	-0.0308	-0.0023	-0.0039	-0.0013	-0.0009	0.0053	-0.0059	0.0022	0	53.9198542	28.0119322	591650	M	Belarusian.HO	Modern Westeurasian populations
bel82s.HO	-0.0364	0.0084	-0.0264	-0.0019	0.0007	-0.006	-0.0011	0.0044	-0.0047	-0.0039	0	53.9198542	28.0119322	592135	M	Belarusian.HO	Modern Westeurasian populations
bel23s.HO	-0.0405	0.0116	-0.0293	-0.004	-0.0034	-0.0038	0.0066	0.0023	0.0003	-0.0017	0	53.9198542	28.0119322	590697	M	Belarusian.HO	Modern Westeurasian populations
belarusian23vp.HO	-0.0349	0.0151	-0.0274	-0.0014	0.0036	-0.0023	0.0022	0.0034	-0.0032	-0.0011	0	53.9198542	28.0119322	591982	M	Belarusian.HO	Modern Westeurasian populations
BulgarianC1.HO	-0.0072	-0.0009	0.0065	0.006	-0.0001	-0.0026	0.0002	-0.0037	0.0022	0.0038	0	42.163403	24.741211	591596	M	Bulgarian.HO	Modern Westeurasian populations
BulgarianD6.HO	-0.0147	-0.0002	0.0045	0.0045	0.0016	-0.0025	-0.0012	-0.0009	0.0052	0.0006	0	42.163403	24.741211	575707	M	Bulgarian.HO	Modern Westeurasian populations
BulgarianA4.HO	-0.0162	-0.0019	-0.0036	-0.0031	0.0012	0.0003	-0.0018	0.0019	-0.0071	0.0022	0	42.163403	24.741211	591752	M	Bulgarian.HO	Modern Westeurasian populations
BulgarianE2.HO	-0.0133	0.0007	0.0004	0.0008	0.0017	-0.0036	-0.0011	0.0022	0.0023	0.0009	0	42.163403	24.741211	592162	M	Bulgarian.HO	Modern Westeurasian populations
BulgarianB4.HO	-0.0099	0.0042	0.0032	-0.0005	-0.0013	0.0004	0.0007	0.0045	0.0029	-0.0009	0	42.163403	24.741211	588366	M	Bulgarian.HO	Modern Westeurasian populations
BulgarianA1.HO	-0.0104	0.0018	0.0038	-0.0029	0.002	0.001	-0.0002	0.005	0.0002	0.0008	0	42.163403	24.741211	586372	M	Bulgarian.HO	Modern Westeurasian populations
BulgarianB1.HO	-0.0116	-0.0038	0.0076	0.0037	0.0026	-0.0039	0.0013	0.0027	0.0001	0.0031	0	42.163403	24.741211	592283	M	Bulgarian.HO	Modern Westeurasian populations
BulgarianF1.HO	-0.0133	0.0038	0.0034	0.006	0.0053	-0.0042	-0.0009	0.002	0.0061	-0.0011	0	42.163403	24.741211	592593	M	Bulgarian.HO	Modern Westeurasian populations
BulgarianH2.HO	-0.0066	-0.0005	0.0046	0.0067	-0.0012	0.0036	-0.0006	0.0012	0.0003	-0.0005	0	42.163403	24.741211	592478	F	Bulgarian.HO	Modern Westeurasian populations
BulgarianF2.HO	-0.0138	0.0008	0.0016	0.0009	-0.0013	-0.0007	-0.0114	0.0013	-0.0051	-0.0009	0	42.163403	24.741211	591961	F	Bulgarian.HO	Modern Westeurasian populations
ch3.HO	0.0083	0.0508	0.0067	0.0062	0.0091	-0.0013	-0.0068	-0.0019	0.009	0.0076	0	43.333333	45.65	589443	M	Chechen.HO	Modern Westeurasian populations
ch21.HO	0.0049	0.0547	0.0134	0.0107	0.0084	0.0099	-0.0011	-0.0033	0.0051	0.0068	0	43.333333	45.65	590241	M	Chechen.HO	Modern Westeurasian populations
ch193.HO	0.0103	0.0519	0.0117	0.0105	0.0071	0.0033	0.0004	-0.0014	0.0026	0.0059	0	43.333333	45.65	592634	M	Chechen.HO	Modern Westeurasian populations
ch179.HO	0.0091	0.0547	0.0133	0.006	0.0073	0.0079	-0.0007	-0.0049	0.0089	0.008	0	43.333333	45.65	590202	M	Chechen.HO	Modern Westeurasian populations
ch174.HO	0.0044	0.0469	0.0125	0.008	0.0064	0.0063	0.0003	-0.0048	0.0055	0.0064	0	43.333333	45.65	591614	M	Chechen.HO	Modern Westeurasian populations
ch16.HO	0.0084	0.0487	0.0094	0.0086	0.0072	0.0028	0.001	-0.0034	0.006	0.0047	0	43.333333	45.65	592511	M	Chechen.HO	Modern Westeurasian populations
ch126.HO	0.0075	0.0532	0.0117	0.005	0.009	0.0062	0.0048	-0.006	0.0064	0.0089	0	43.333333	45.65	591826	M	Chechen.HO	Modern Westeurasian populations
ch113.HO	0.0076	0.0524	0.0127	0.006	0.0095	0.0083	-0.002	-0.0046	0.007	0.0071	0	43.333333	45.65	592193	M	Chechen.HO	Modern Westeurasian populations
ch31.HO	0.0058	0.0445	0.0135	0.0119	0.0069	0.0033	-0.005	-0.0051	0.0014	0.0057	0	43.333333	45.65	592512	M	Chechen.HO	Modern Westeurasian populations
Chuvash37.HO	-0.0278	0.0627	-0.0763	-0.0178	-0.0058	-0.0054	0.0063	0.0031	-0.0109	-0.0053	0	56.110278	47.251111	591865	M	Chuvash.HO	Modern Westeurasian populations
Chuvash13.HO	-0.028	0.0661	-0.0777	-0.0226	-0.0074	-0.0009	-0.0027	0.0101	-0.0033	-0.0002	0	56.110278	47.251111	591945	M	Chuvash.HO	Modern Westeurasian populations
Chuvash20.HO	-0.0292	0.0574	-0.0697	-0.0185	-0.0094	-0.0043	0.0022	0.0045	0.0015	-0.0028	0	56.110278	47.251111	591472	M	Chuvash.HO	Modern Westeurasian populations
Chuvash22.HO	-0.027	0.0687	-0.0723	-0.0179	-0.006	0.0009	-0.0001	0.0083	-0.0098	-0.0006	0	56.110278	47.251111	590933	M	Chuvash.HO	Modern Westeurasian populations
Chuvash33.HO	-0.0277	0.062	-0.0726	-0.0181	-0.0072	0.0007	-0.0031	0.0067	-0.0052	0.0022	0	56.110278	47.251111	592081	M	Chuvash.HO	Modern Westeurasian populations
Chuvash29.HO	-0.0306	0.0611	-0.0751	-0.0188	-0.0102	-0.0025	0.0008	0.0035	-0.0079	-0.0042	0	56.110278	47.251111	592074	M	Chuvash.HO	Modern Westeurasian populations
Ttr-473.HO	-0.0317	0.0473	-0.0579	-0.0179	-0.0084	-0.0022	0.0043	0.0083	-0.0075	-0.0043	0	54.75	47.78	584288	M	Chuvash.HO	Modern Westeurasian populations
Ttr-474.HO	-0.0301	0.0519	-0.0615	-0.0156	-0.0068	0.0008	-0.0031	0.0074	-0.0069	-0.0056	0	54.75	47.78	585101	F	Chuvash.HO	Modern Westeurasian populations
Ttr-481.HO	-0.0335	0.06	-0.0698	-0.0181	-0.0026	-0.0021	-0.0027	0.0088	-0.014	-0.0008	0	54.75	47.78	585093	M	Chuvash.HO	Modern Westeurasian populations
Ttr-507.HO	-0.0292	0.0597	-0.0678	-0.0182	-0.0039	-0.0011	0.0013	0.0016	-0.0111	-0.0023	0	54.75	47.78	585066	M	Chuvash.HO	Modern Westeurasian populations
Chuvash26.HO	-0.0276	0.0598	-0.0692	-0.0195	-0.0018	-0.0009	0.0011	0.005	-0.0082	-0.0019	0	56.110278	47.251111	592276	M	Chuvash.HO	Modern Westeurasian populations
Chuvash24.HO	-0.0303	0.0613	-0.067	-0.0192	-0.0066	-0.0032	-0.002	0.0025	-0.009	-0.0029	0	56.110278	47.251111	591757	M	Chuvash.HO	Modern Westeurasian populations
Chuvash25.HO	-0.033	0.0525	-0.071	-0.0099	-0.0051	-0.0047	0.0013	0.0048	-0.0024	-0.0004	0	56.110278	47.251111	592068	M	Chuvash.HO	Modern Westeurasian populations
Chuvash31.HO	-0.029	0.0605	-0.0638	-0.0185	-0.0034	-0.0041	0.0001	0.0029	-0.0011	-0.0045	0	56.110278	47.251111	592608	M	Chuvash.HO	Modern Westeurasian populations
Ttr-568.HO	-0.0282	0.0585	-0.063	-0.0128	-0.0102	-0.0075	-0.0012	0.0099	-0.0117	-0.0036	0	54.75	47.78	585047	M	Chuvash.HO	Modern Westeurasian populations
Ttr-569.HO	-0.0332	0.037	-0.0545	-0.0091	-0.0047	-0.0055	-0.0033	0.0066	-0.0096	-0.0025	0	54.75	47.78	584882	M	Chuvash.HO	Modern Westeurasian populations
CRO66.HO	-0.018	0.0041	-0.0044	0.0039	-0.0036	-0.0024	0.0023	0.0021	-0.0051	0.0013	0	43.513	16.446	591263	M	Croatian.HO	Modern Westeurasian populations
CRO48.HO	-0.0215	-0.0008	0.0012	0.0006	0.0013	-0.0042	0.001	-0.0021	-0.001	-0.0024	0	43.513	16.446	591985	M	Croatian.HO	Modern Westeurasian populations
CRO93.HO	-0.0219	-0.0014	-0.0097	0.003	-0.0013	0.0009	-0.0005	0.0024	-0.0076	0.0003	0	43.513	16.446	591685	M	Croatian.HO	Modern Westeurasian populations
CRO31.HO	-0.0219	-0.0011	-0.0068	0.006	-0.0039	-0.0008	0.0031	-0.0013	0.0052	-0.0015	0	43.513	16.446	591720	M	Croatian.HO	Modern Westeurasian populations
CRO153.HO	-0.0203	0.0004	-0.0048	0.0054	-0.0008	0.0025	-0.0033	-0.0007	-0.0033	-0.0038	0	43.513	16.446	591599	M	Croatian.HO	Modern Westeurasian populations
CRO41.HO	-0.023	0.001	-0.0063	0.0056	-0.001	-0.002	-0.002	0.0003	-0.0053	0.0044	0	43.513	16.446	590921	M	Croatian.HO	Modern Westeurasian populations
CRO107.HO	-0.0223	0.0028	-0.005	0.0027	-0.0002	-0.001	-0.001	0.0009	0.007	0.0025	0	43.513	16.446	589694	M	Croatian.HO	Modern Westeurasian populations
CRO103.HO	-0.0211	0.001	-0.0086	0.0066	-0.0008	0.0009	0.0005	-0.001	-0.0039	-0.0004	0	43.513	16.446	589687	M	Croatian.HO	Modern Westeurasian populations
CRO53.HO	-0.023	-0.002	-0.0038	0.0046	-0.0002	-0.0019	-0.0012	-0.0009	-0.0014	-0.0024	0	43.513	16.446	587816	M	Croatian.HO	Modern Westeurasian populations
CRO47.HO	-0.026	-0.0031	-0.0041	-0.0008	0.0004	-0.0016	0.0036	0.0015	0.0024	-0.0035	0	43.513	16.446	590716	M	Croatian.HO	Modern Westeurasian populations
Cyprus21AJ19.HO	0.0287	0.0012	0.0235	0.0072	0.0024	0.0054	0.0044	0.0007	0.0047	-0.0064	0	35.13	33.43	592311	M	Cypriot.HO	Modern Westeurasian populations
Cyprus22AJ19.HO	0.022	-0.0076	0.0247	0.012	0.0015	0.0011	-0.0011	-0.0016	-0.0036	0.0002	0	35.13	33.43	592295	F	Cypriot.HO	Modern Westeurasian populations
Cyprus2AJ19.HO	0.0345	-0.003	0.0241	0.0071	0.0019	-0.0008	0.0043	-0.0037	-0.0018	-0.0086	0	35.13	33.43	592183	M	Cypriot.HO	Modern Westeurasian populations
CYP2.HO	0.0228	-0.0007	0.0256	0.0063	0.0029	-0.0011	0.0076	0.0059	0.0055	-0.0016	0	35.13	33.43	592136	M	Cypriot.HO	Modern Westeurasian populations
Cyprus24AJ19.HO	0.0235	-0.0032	0.0239	0.0077	-0.0048	-0.0002	-0.0011	-0.0036	-0.0022	0.0028	0	35.13	33.43	591949	M	Cypriot.HO	Modern Westeurasian populations
Cyprus13AJ19.HO	0.0163	-0.0009	0.0191	0.0075	0.0002	-0.004	-0.0024	0.0008	0.0016	0.0019	0	35.13	33.43	591936	M	Cypriot.HO	Modern Westeurasian populations
CYP5.HO	0.0241	0.0011	0.0229	0.0017	0.0009	-0.0078	0.0056	0	0.0056	0.0013	0	35.13	33.43	591735	M	Cypriot.HO	Modern Westeurasian populations
CYP19.HO	0.0232	-0.0027	0.0281	-0.0021	-0.001	-0.003	0.0017	-0.0105	-0.006	0.0055	0	35.13	33.43	591219	M	Cypriot.HO	Modern Westeurasian populations
NA15732.HO	-0.0326	0.0048	-0.0155	-0.003	0.0025	0.0039	0.0038	-0.0043	0.001	-0.0033	0	50.1	14.4	592145	F	Czech.HO	Modern Westeurasian populations
NA15727.HO	-0.0306	-0.0021	-0.0122	0.001	-0.0012	0.003	0.0027	0.0006	-0.0016	-0.0018	0	50.1	14.4	591922	M	Czech.HO	Modern Westeurasian populations
NA15728.HO	-0.0289	-0.001	-0.0122	0.0037	0.0005	0.0009	0.0014	-0.0036	0.0024	-0.0056	0	50.1	14.4	591435	M	Czech.HO	Modern Westeurasian populations
NA15729.HO	-0.0285	-0.0008	-0.0111	0.001	0.0014	-0.0019	0.0061	0.003	0.0013	-0.0016	0	50.1	14.4	592440	F	Czech.HO	Modern Westeurasian populations
NA15730.HO	-0.0277	-0.0019	-0.0083	0.0067	-0.0009	0.0031	0.0056	-0.0054	-0.0046	0.0002	0	50.1	14.4	592283	F	Czech.HO	Modern Westeurasian populations
NA15733.HO	-0.0309	0.0086	-0.0154	-0.0013	-0.005	-0.0027	0.0071	0.0024	-0.0019	0.0007	0	50.1	14.4	591895	F	Czech.HO	Modern Westeurasian populations
NA15731.HO	-0.0316	0.0014	-0.0101	0.0018	0.0002	-0.0022	0.0064	0.0019	0.0017	0.0028	0	50.1	14.4	592093	F	Czech.HO	Modern Westeurasian populations
NA15725.HO	-0.0311	-0.0022	-0.0117	0.0039	-0.0062	-0.0046	0.0008	0.0023	0.0014	-0.0032	0	50.1	14.4	591974	M	Czech.HO	Modern Westeurasian populations
NA15724.HO	-0.032	0.0013	-0.0113	-0.0002	0.0005	-0.0051	0.0037	0.006	0.001	-0.0002	0	50.1	14.4	591875	M	Czech.HO	Modern Westeurasian populations
NA15726.HO	-0.0285	-0.0001	-0.0082	0.0009	0.0004	-0.0009	0.0015	0.0001	-0.0028	0.0003	0	50.1	14.4	591747	M	Czech.HO	Modern Westeurasian populations
HGDP00559.HO	0.0332	0.0042	0.0257	0.006	0.0026	0.0002	0.005	-0.0056	0.0006	0.0111	0	32	35	591215	F	Druze.HO	Modern Westeurasian populations
HGDP00560.HO	0.0363	0.0113	0.034	0.0083	0.0067	0.0073	0.0083	-0.0074	0.0024	0.0168	0	32	35	592481	F	Druze.HO	Modern Westeurasian populations
HGDP00600.HO	0.0332	0.0007	0.0152	0.0041	-0.0011	0	0.0043	-0.0004	0.0042	0.0005	0	32	35	586026	M	Druze.HO	Modern Westeurasian populations
HGDP00569.HO	0.0338	0.0031	0.0229	0.0101	0.0062	-0.0032	0.0045	-0.0066	-0.0018	0.008	0	32	35	591728	F	Druze.HO	Modern Westeurasian populations
HGDP00568.HO	0.0365	0.0135	0.0386	0.0147	0.0086	0.0061	0.0088	-0.0161	0.0128	0.0157	0	32	35	591882	U	Druze.HO	Modern Westeurasian populations
HGDP00598.HO	0.0375	0.0002	0.0232	-0.0023	0.0047	-0.0013	0.0023	-0.0081	0.0139	0.0123	0	32	35	592779	M	Druze.HO	Modern Westeurasian populations
HGDP00599.HO	0.031	0.01	0.0304	0.0084	0.0028	0.0053	0.005	-0.0052	0.006	0.0127	0	32	35	591091	M	Druze.HO	Modern Westeurasian populations
HGDP00564.HO	0.0346	0.002	0.0316	0.0038	0.0073	0.0015	0.0048	-0.0144	0.0131	0.0086	0	32	35	588899	F	Druze.HO	Modern Westeurasian populations
HGDP00562.HO	0.0352	0.0038	0.0237	0.0053	0.0103	0.0007	0.004	-0.0176	0.0088	0.0214	0	32	35	592429	M	Druze.HO	Modern Westeurasian populations
HGDP00588.HO	0.0405	0.006	0.0306	0.0096	0.0145	0.0145	-0.0035	-0.007	0.0154	0.0188	0	32	35	584343	M	Druze.HO	Modern Westeurasian populations
HGDP00561.HO	0.0357	0	0.0215	-0.0042	0.0092	0.0095	0.0102	-0.0153	0.003	0.0089	0	32	35	587861	F	Druze.HO	Modern Westeurasian populations
HGDP00591.HO	0.0326	0.0052	0.0265	0.0064	0.0088	0.0003	0.0001	-0.0073	0.0093	0.0228	0	32	35	592633	F	Druze.HO	Modern Westeurasian populations
HGDP00601.HO	0.0394	0.0064	0.0234	0.0083	0.0061	0.006	-0.0018	-0.0019	0.0004	0.0097	0	32	35	592063	F	Druze.HO	Modern Westeurasian populations
HGDP00602.HO	0.0311	0.0019	0.0217	0.0086	-0.0031	0.0039	-0.0013	-0.0078	-0.0077	0.0084	0	32	35	588264	M	Druze.HO	Modern Westeurasian populations
HGDP00584.HO	0.0328	0.0069	0.0163	0.0008	0.0045	0.0003	0.0039	-0.0035	0.0016	0.003	0	32	35	588755	F	Druze.HO	Modern Westeurasian populations
HGDP00583.HO	0.0375	0.0109	0.0376	0.0159	0.0074	0.0055	0.0061	-0.0181	0.016	0.0259	0	32	35	592337	F	Druze.HO	Modern Westeurasian populations
HGDP00565.HO	0.0383	0.0024	0.033	0.0034	0.0094	0.0065	0.0024	-0.0077	0.0073	0.0209	0	32	35	592282	F	Druze.HO	Modern Westeurasian populations
HGDP00558.HO	0.038	0.0031	0.0352	0.0127	0.0103	0.0067	0.0075	-0.012	0.008	0.0208	0	32	35	592068	F	Druze.HO	Modern Westeurasian populations
HGDP00566.HO	0.0358	-0.0007	0.012	0.0097	0.0061	0.0065	0.0012	0.0021	-0.0017	0.0027	0	32	35	588889	F	Druze.HO	Modern Westeurasian populations
HGDP00582.HO	0.0357	0.0008	0.0189	-0.0003	-0.0038	-0.0004	0.0008	-0.0024	0.0076	0.0108	0	32	35	592588	F	Druze.HO	Modern Westeurasian populations
HGDP00567.HO	0.04	0.0032	0.028	0.0149	0.0139	0.0074	0.0059	-0.0119	0.0173	0.0282	0	32	35	591439	F	Druze.HO	Modern Westeurasian populations
HGDP00597.HO	0.0351	0.0012	0.0192	0.0116	-0.004	0.0064	0.0007	-0.002	-0.0006	0.0009	0	32	35	591697	M	Druze.HO	Modern Westeurasian populations
HGDP00563.HO	0.0368	0.0051	0.0154	0.0002	-0.0013	-0.0047	0.0002	0.002	0.0042	-0.0046	0	32	35	591258	F	Druze.HO	Modern Westeurasian populations
HGDP00587.HO	0.03	0.0022	0.021	0.0031	-0.0031	0.0063	-0.0027	0.0013	-0.0001	-0.0055	0	32	35	592045	F	Druze.HO	Modern Westeurasian populations
HGDP00573.HO	0.0348	0.0037	0.0248	0.0071	0.0058	0.0051	0.0038	-0.0108	0.0059	0.0103	0	32	35	591288	F	Druze.HO	Modern Westeurasian populations
HGDP00574.HO	0.0398	0.0074	0.0316	0.0066	-0.0009	0.0026	0.0043	-0.0105	0.0087	0.029	0	32	35	589508	F	Druze.HO	Modern Westeurasian populations
HGDP00604.HO	0.0362	0.0074	0.0303	0.014	0.0089	0.0053	0.0022	-0.009	0.0128	0.0184	0	32	35	591686	M	Druze.HO	Modern Westeurasian populations
HGDP00572.HO	0.0381	0.0054	0.028	0.0055	0.004	0.0048	0.0042	-0.0096	0.0096	0.0174	0	32	35	591421	F	Druze.HO	Modern Westeurasian populations
HGDP00571.HO	0.0302	0.0081	0.03	0.0102	0.0102	0.0053	0.0043	-0.0056	0.0048	0.0065	0	32	35	591691	F	Druze.HO	Modern Westeurasian populations
HGDP00577.HO	0.0382	0.0052	0.0261	0.0058	0.0044	0.0061	0.0011	-0.0138	0.0097	0.0132	0	32	35	586108	F	Druze.HO	Modern Westeurasian populations
HGDP00575.HO	0.0354	0.0041	0.0329	0.0091	0.0097	0.005	-0.0032	-0.0136	0.0057	0.0217	0	32	35	590807	F	Druze.HO	Modern Westeurasian populations
HGDP00606.HO	0.0339	0.0015	0.0232	0.0023	-0.0006	0.0096	0.0078	-0.0072	0.0028	0.0114	0	32	35	592752	F	Druze.HO	Modern Westeurasian populations
HGDP00557.HO	0.0357	0.0035	0.0267	0.013	0.0048	0.0076	0.0074	-0.0045	0.0039	0.0068	0	32	35	591473	F	Druze.HO	Modern Westeurasian populations
HGDP00594.HO	0.0358	-0.0042	0.0233	0.0048	0.0106	-0.0023	0.0028	-0.0124	0.0074	0.0137	0	32	35	591323	M	Druze.HO	Modern Westeurasian populations
HGDP00595.HO	0.0341	0.0098	0.0268	0.0078	0.0042	0.0018	0.0014	-0.0088	0.0034	0.0105	0	32	35	590517	M	Druze.HO	Modern Westeurasian populations
HGDP00578.HO	0.0351	-0.0037	0.0222	-0.0011	-0.0014	0.0101	0.0067	0.0005	0.0078	0.0069	0	32	35	591711	F	Druze.HO	Modern Westeurasian populations
HGDP00579.HO	0.0328	-0.0026	0.0237	0.0114	0.0006	-0.0008	0.0097	-0.0024	-0.0045	0.006	0	32	35	590874	F	Druze.HO	Modern Westeurasian populations
HGDP00580.HO	0.0316	0.0056	0.0142	0.0054	-0.0025	0.0011	0.0033	-0.0074	-0.0061	0.0029	0	32	35	591642	M	Druze.HO	Modern Westeurasian populations
HGDP00586.HO	0.0343	-0.0036	0.0161	0.0087	0.0033	0.0027	0.0055	-0.0021	0.0069	0.0058	0	32	35	591513	F	Druze.HO	Modern Westeurasian populations
HG00232.HO	-0.0279	-0.0107	0.0054	0.0018	0.0014	-0.0012	-0.0003	-0.0058	-0.0009	0.0023	0	50.3	-4.9	592310	F	English.HO	Modern Westeurasian populations
HG00234.HO	-0.03	-0.0083	0.0036	0.0081	0.0002	-0.001	0.003	0.0012	0.0039	0.001	0	50.3	-4.9	592076	M	English.HO	Modern Westeurasian populations
HG00130.HO	-0.027	-0.0095	0.0045	0.0036	0.0047	0.002	-0.0036	0.0018	-0.0025	0.0019	0	51.19	0.73	592430	F	English.HO	Modern Westeurasian populations
HG00129.HO	-0.0303	-0.0106	-0.0007	0.0064	0.0041	0.0048	-0.0007	0.0008	0.001	0.0042	0	51.19	0.73	591640	M	English.HO	Modern Westeurasian populations
HG00131.HO	-0.0274	-0.0094	0.0008	0.0021	0.0043	0.0012	0.0009	-0.0035	-0.0036	0.0038	0	51.19	0.73	591923	M	English.HO	Modern Westeurasian populations
HG00231.HO	-0.0277	-0.0046	0.005	0.0029	0.0048	0.0049	-0.0028	-0.0037	0.0029	0.0015	0	50.3	-4.9	592454	F	English.HO	Modern Westeurasian populations
HG00126.HO	-0.0309	-0.0109	0.0049	0	0.0012	0.0048	0.0006	0.0006	-0.0018	0.0022	0	51.19	0.73	592518	M	English.HO	Modern Westeurasian populations
HG00233.HO	-0.0289	-0.0158	0.0033	0.0029	0.0004	-0.0024	-0.0001	-0.0037	0.0028	0.0045	0	50.3	-4.9	592448	F	English.HO	Modern Westeurasian populations
HG00160.HO	-0.0311	-0.0085	-0.0008	0.0029	0.0007	0.0059	-0.0003	0.0005	-0.001	-0.0023	0	50.3	-4.9	592509	M	English.HO	Modern Westeurasian populations
HG00128.HO	-0.0286	-0.0113	0.004	0.0038	0.0026	0.0035	-0.0054	-0.0028	0.001	-0.0026	0	51.19	0.73	592340	F	English.HO	Modern Westeurasian populations
Est393.HO	-0.0432	0.0113	-0.0344	-0.0018	-0.0022	-0.0052	0.004	-0.0038	-0.0005	0	0	58.5390393	24.8892515	592094	M	Estonian.HO	Modern Westeurasian populations
Est391.HO	-0.0454	0.0127	-0.0371	-0.0047	-0.0027	-0.0007	0.0022	0.0007	0.0034	-0.0069	0	58.5390393	24.8892515	591946	M	Estonian.HO	Modern Westeurasian populations
Est377.HO	-0.0453	0.0139	-0.0419	0	-0.0036	-0.0045	0.0038	0.0043	-0.0057	-0.0044	0	58.5390393	24.8892515	592397	M	Estonian.HO	Modern Westeurasian populations
Est397.HO	-0.0404	0.0103	-0.0351	-0.0011	-0.0044	-0.0074	0.0034	0.0029	-0.0005	-0.0011	0	58.5390393	24.8892515	592472	M	Estonian.HO	Modern Westeurasian populations
Est380.HO	-0.0447	0.0121	-0.0364	-0.0035	-0.0066	-0.0032	0.0024	0.0029	-0.0016	-0.0067	0	58.5390393	24.8892515	592539	M	Estonian.HO	Modern Westeurasian populations
Est394.HO	-0.0412	0.0109	-0.0377	-0.0038	-0.0023	-0.0012	0.0012	0.0029	-0.0072	-0.0029	0	58.5390393	24.8892515	592298	M	Estonian.HO	Modern Westeurasian populations
Est372.HO	-0.0446	0.0128	-0.0348	-0.0029	-0.0029	-0.0062	0.0013	0.0012	-0.0013	-0.0107	0	58.5390393	24.8892515	592360	M	Estonian.HO	Modern Westeurasian populations
Est358.HO	-0.0434	0.0101	-0.0313	0.0028	-0.0009	0.0006	0.0017	0.0016	-0.0015	-0.0092	0	58.5390393	24.8892515	592175	M	Estonian.HO	Modern Westeurasian populations
Est400.HO	-0.0385	0.0126	-0.0298	-0.0056	-0.0036	-0.0065	0.0007	0.0059	-0.0023	-0.0072	0	58.5390393	24.8892515	591966	M	Estonian.HO	Modern Westeurasian populations
Est375.HO	-0.0438	0.0116	-0.0322	-0.0065	-0.0045	-0.0037	0.0046	0.002	0.0005	-0.0035	0	58.5390393	24.8892515	592064	M	Estonian.HO	Modern Westeurasian populations
HG00183.HO	-0.0379	0.0233	-0.0373	-0.0072	-0.0076	-0.0026	-0.0045	0.0123	-0.0026	-0.0131	0	60.2	24.9	592226	M	Finnish.HO	Modern Westeurasian populations
HG00171.HO	-0.0459	0.0251	-0.0481	-0.0088	-0.0087	-0.003	0.0023	0.0036	-0.001	-0.0046	0	60.2	24.9	591820	F	Finnish.HO	Modern Westeurasian populations
HG00174.HO	-0.0383	0.0094	-0.0294	0.0015	-0.0025	-0.0011	0.0024	-0.0022	0.0051	-0.0045	0	60.2	24.9	592371	F	Finnish.HO	Modern Westeurasian populations
HG00190.HO	-0.0391	0.0115	-0.0338	-0.003	-0.0042	0.0021	-0.0013	0.0077	-0.0034	0.0001	0	60.2	24.9	592556	M	Finnish.HO	Modern Westeurasian populations
HG00266.HO	-0.0397	0.0166	-0.0389	-0.0078	-0.0011	-0.0083	0.0011	0.0013	-0.0067	-0.0089	0	60.2	24.9	592479	F	Finnish.HO	Modern Westeurasian populations
HG00173.HO	-0.0431	0.0191	-0.041	-0.0015	-0.0016	-0.0032	0.0002	0.0042	0.0015	-0.0015	0	60.2	24.9	592378	F	Finnish.HO	Modern Westeurasian populations
HG00182.HO	-0.0414	0.0258	-0.0477	-0.0039	-0.0025	-0.0013	-0.0018	0.0068	-0.001	-0.0047	0	60.2	24.9	592338	M	Finnish.HO	Modern Westeurasian populations
French23830.HO	-0.0274	-0.0158	0.0012	0.0015	0.0005	0.0004	0.0024	-0.0014	0.0013	0.0019	0	48.19258752	-1.627910464	585478	M	French.HO	Modern Westeurasian populations
